Student_ID,Name,Email,Preferred_Domain,JEE_Score,Admission_Enquiry
STU08876,Anirudh Lalla,anirudh.lalla@college.edu,Civil_Engineering,127,BTech
STU08877,Yochana Nair,yochana.nair@college.edu,Mechanical,254,BTech
STU08878,Logan Sidhu,logan.sidhu@college.edu,Data_Science,44,BTech
STU08879,Triveni Badal,triveni.badal@college.edu,IT,82,BTech
STU08880,Daksh Dube,daksh.dube@college.edu,Aeronautical_Engineering,129,BTech
STU08881,Hemani Chaudhry,hemani.chaudhry@college.edu,Mechanical,126,BTech
STU08882,Kamala Date,kamala.date@college.edu,Aeronautical_Engineering,148,BTech
STU08883,Warjas Bera,warjas.bera@college.edu,Data_Science,105,MTech
STU08884,Watika Bose,watika.bose@college.edu,AI_ML,73,BTech
STU08885,Nisha Parsa,nisha.parsa@college.edu,Mechanical,89,BTech
STU08886,Anamika Venkatesh,anamika.venkatesh@college.edu,AI_ML,162,BTech
STU08887,Zinal Nath,zinal.nath@college.edu,Civil_Engineering,287,BTech
STU08888,David Srinivas,david.srinivas@college.edu,Civil_Engineering,72,BTech
STU08889,Veer Bhalla,veer.bhalla@college.edu,Mechanical,130,BTech
STU08890,Upasna Rama,upasna.rama@college.edu,Mechanical,126,BTech
STU08891,Chandresh Deshmukh,chandresh.deshmukh@college.edu,Electronics,102,BTech
STU08892,Nimrat Palla,nimrat.palla@college.edu,IT,70,MTech
STU08893,Pranav Yohannan,pranav.yohannan@college.edu,Electronics,238,MTech
STU08894,Nikita Virk,nikita.virk@college.edu,IT,129,BTech
STU08895,Ekansh Kurian,ekansh.kurian@college.edu,Data_Science,165,MTech
STU08896,Nandini Kothari,nandini.kothari@college.edu,Civil_Engineering,136,BTech
STU08897,Jack Saini,jack.saini@college.edu,Civil_Engineering,88,BTech
STU08898,Neelima Walla,neelima.walla@college.edu,Aeronautical_Engineering,30,BTech
STU08899,Yochana Murty,yochana.murty@college.edu,Data_Science,66,BTech
STU08900,Thomas Mukherjee,thomas.mukherjee@college.edu,Computer_Science,223,BTech
STU08901,Azaan Hari,azaan.hari@college.edu,Aeronautical_Engineering,35,BTech
STU08902,Frado Chhabra,frado.chhabra@college.edu,Mechanical,175,BTech
STU08903,Zashil Bera,zashil.bera@college.edu,Mechanical,291,BTech
STU08904,Dhriti Shanker,dhriti.shanker@college.edu,Data_Science,146,BTech
STU08905,Viraj Kurian,viraj.kurian@college.edu,Mechanical,68,BTech
STU08906,Anamika Garde,anamika.garde@college.edu,Electronics,162,BTech
STU08907,Urishilla Chaudhry,urishilla.chaudhry@college.edu,AI_ML,130,MTech
STU08908,Osha Tara,osha.tara@college.edu,Aeronautical_Engineering,106,BTech
STU08909,Avi Saini,avi.saini@college.edu,Aeronautical_Engineering,173,MTech
STU08910,Abha Dhar,abha.dhar@college.edu,Aeronautical_Engineering,112,MTech
STU08911,Hiral Chopra,hiral.chopra@college.edu,Cyber_Security,145,BTech
STU08912,Nicholas Rana,nicholas.rana@college.edu,Cyber_Security,114,BTech
STU08913,Aarav Dugal,aarav.dugal@college.edu,Cyber_Security,167,BTech
STU08914,Mason Sheth,mason.sheth@college.edu,Civil_Engineering,160,MTech
STU08915,Netra Pall,netra.pall@college.edu,Data_Science,283,MTech
STU08916,Eshana Bawa,eshana.bawa@college.edu,Civil_Engineering,171,BTech
STU08917,Faras Parsa,faras.parsa@college.edu,Aeronautical_Engineering,64,BTech
STU08918,Upma Barad,upma.barad@college.edu,Aeronautical_Engineering,119,BTech
STU08919,Vasatika Dyal,vasatika.dyal@college.edu,IT,247,BTech
STU08920,Ijaya Srinivasan,ijaya.srinivasan@college.edu,Cyber_Security,30,MTech
STU08921,Anmol Kadakia,anmol.kadakia@college.edu,Cyber_Security,46,BTech
STU08922,Aarav Pillai,aarav.pillai@college.edu,Aeronautical_Engineering,236,BTech
STU08923,Jhalak Bedi,jhalak.bedi@college.edu,Electronics,130,BTech
STU08924,Kashish Gokhale,kashish.gokhale@college.edu,AI_ML,157,BTech
STU08925,Krishna Shankar,krishna.shankar@college.edu,AI_ML,123,BTech
STU08926,Mekhala Ganesh,mekhala.ganesh@college.edu,Data_Science,241,BTech
STU08927,Anusha Bava,anusha.bava@college.edu,Aeronautical_Engineering,81,BTech
STU08928,Jyoti Ray,jyoti.ray@college.edu,IT,48,BTech
STU08929,Leena Chowdhury,leena.chowdhury@college.edu,Mechanical,114,BTech
STU08930,Pallavi Malhotra,pallavi.malhotra@college.edu,Aeronautical_Engineering,147,BTech
STU08931,Alexander Loke,alexander.loke@college.edu,AI_ML,52,BTech
STU08932,Maya Bava,maya.bava@college.edu,Mechanical,99,BTech
STU08933,Lohit Babu,lohit.babu@college.edu,Electronics,120,BTech
STU08934,Ethan Bal,ethan.bal@college.edu,Aeronautical_Engineering,39,BTech
STU08935,Ishani Kumer,ishani.kumer@college.edu,Civil_Engineering,125,MTech
STU08936,Abhiram Dara,abhiram.dara@college.edu,Electronics,177,BTech
STU08937,Dalaja Date,dalaja.date@college.edu,IT,71,BTech
STU08938,Vansha Sama,vansha.sama@college.edu,Civil_Engineering,170,BTech
STU08939,Upasna Misra,upasna.misra@college.edu,Electronics,90,MTech
STU08940,Ishwar Mody,ishwar.mody@college.edu,Civil_Engineering,46,BTech
STU08941,Tamanna Ranganathan,tamanna.ranganathan@college.edu,Data_Science,113,BTech
STU08942,Geetika Biswas,geetika.biswas@college.edu,AI_ML,34,MTech
STU08943,Pallavi Doshi,pallavi.doshi@college.edu,Mechanical,178,BTech
STU08944,Bina Ray,bina.ray@college.edu,Mechanical,140,BTech
STU08945,Vihaan Patil,vihaan.patil@college.edu,Electronics,74,BTech
STU08946,Dipta Mital,dipta.mital@college.edu,Aeronautical_Engineering,115,BTech
STU08947,Gaurang Vohra,gaurang.vohra@college.edu,AI_ML,149,BTech
STU08948,Darsh Solanki,darsh.solanki@college.edu,Civil_Engineering,110,BTech
STU08949,Yahvi Biswas,yahvi.biswas@college.edu,Civil_Engineering,161,BTech
STU08950,Sarthak Narula,sarthak.narula@college.edu,AI_ML,139,BTech
STU08951,Chandani Choudhury,chandani.choudhury@college.edu,Data_Science,293,BTech
STU08952,Aarush Dugal,aarush.dugal@college.edu,Aeronautical_Engineering,105,MTech
STU08953,Sarthak Naidu,sarthak.naidu@college.edu,Mechanical,63,BTech
STU08954,Deepa Sandhu,deepa.sandhu@college.edu,Aeronautical_Engineering,178,BTech
STU08955,Libni Narayan,libni.narayan@college.edu,Mechanical,173,BTech
STU08956,Damini Samra,damini.samra@college.edu,Data_Science,44,BTech
STU08957,Balvan Randhawa,balvan.randhawa@college.edu,Data_Science,139,BTech
STU08958,Indali Nanda,indali.nanda@college.edu,AI_ML,123,MTech
STU08959,Meghana Bhardwaj,meghana.bhardwaj@college.edu,Aeronautical_Engineering,140,MTech
STU08960,Sathvik Boase,sathvik.boase@college.edu,AI_ML,120,BTech
STU08961,Libni Chahal,libni.chahal@college.edu,Data_Science,137,MTech
STU08962,Ekavir Palla,ekavir.palla@college.edu,IT,280,MTech
STU08963,Neel Nagar,neel.nagar@college.edu,Civil_Engineering,60,BTech
STU08964,Rajeshri Mahajan,rajeshri.mahajan@college.edu,Civil_Engineering,139,MTech
STU08965,Michael Butala,michael.butala@college.edu,IT,116,BTech
STU08966,Nachiket Kalla,nachiket.kalla@college.edu,AI_ML,155,BTech
STU08967,Vasana Bumb,vasana.bumb@college.edu,Cyber_Security,204,BTech
STU08968,Triveni Nigam,triveni.nigam@college.edu,Aeronautical_Engineering,70,BTech
STU08969,Zansi Gade,zansi.gade@college.edu,Civil_Engineering,251,BTech
STU08970,Imaran Natarajan,imaran.natarajan@college.edu,IT,292,BTech
STU08971,Lipika Palan,lipika.palan@college.edu,Data_Science,155,BTech
STU08972,Neel Muni,neel.muni@college.edu,Aeronautical_Engineering,241,BTech
STU08973,Dalaja Kumar,dalaja.kumar@college.edu,AI_ML,89,BTech
STU08974,Ekavir Magar,ekavir.magar@college.edu,Cyber_Security,77,MTech
STU08975,Daniel Handa,daniel.handa@college.edu,Electronics,145,BTech
STU08976,Darika Rajagopalan,darika.rajagopalan@college.edu,Aeronautical_Engineering,254,BTech
STU08977,Isaac Venkataraman,isaac.venkataraman@college.edu,Mechanical,181,BTech
STU08978,Chandani Sethi,chandani.sethi@college.edu,Aeronautical_Engineering,282,MTech
STU08979,Warhi Sekhon,warhi.sekhon@college.edu,AI_ML,61,MTech
STU08980,Sanaya Parmer,sanaya.parmer@college.edu,Civil_Engineering,126,BTech
STU08981,Logan Bhasin,logan.bhasin@college.edu,Cyber_Security,42,BTech
STU08982,Eshana Dutt,eshana.dutt@college.edu,Civil_Engineering,159,BTech
STU08983,Amrita Grewal,amrita.grewal@college.edu,Cyber_Security,271,BTech
STU08984,Sai Shetty,sai.shetty@college.edu,Cyber_Security,196,BTech
STU08985,Zayyan Yadav,zayyan.yadav@college.edu,Electronics,32,BTech
STU08986,Ria Jayaraman,ria.jayaraman@college.edu,Cyber_Security,54,BTech
STU08987,Ethan Manda,ethan.manda@college.edu,Computer_Science,115,BTech
STU08988,Leela Luthra,leela.luthra@college.edu,Mechanical,228,BTech
STU08989,Akshay Viswanathan,akshay.viswanathan@college.edu,Computer_Science,120,BTech
STU08990,Aashi Natt,aashi.natt@college.edu,Civil_Engineering,33,BTech
STU08991,Sanaya Borah,sanaya.borah@college.edu,Computer_Science,122,BTech
STU08992,Odika Lala,odika.lala@college.edu,Computer_Science,62,BTech
STU08993,Hritik Pillay,hritik.pillay@college.edu,IT,48,BTech
STU08994,Lipika Dubey,lipika.dubey@college.edu,Cyber_Security,136,BTech
STU08995,Yatin Sinha,yatin.sinha@college.edu,AI_ML,157,BTech
STU08996,Qabil Sha,qabil.sha@college.edu,Civil_Engineering,122,BTech
STU08997,Indira Chakraborty,indira.chakraborty@college.edu,Mechanical,57,BTech
STU08998,Kamala Dalal,kamala.dalal@college.edu,Cyber_Security,67,BTech
STU08999,Megha Pant,megha.pant@college.edu,AI_ML,75,BTech
STU09000,Bachittar Shetty,bachittar.shetty@college.edu,Computer_Science,122,BTech
STU09001,Jagrati Sidhu,jagrati.sidhu@college.edu,Cyber_Security,56,MTech
STU09002,Vivaan Prabhu,vivaan.prabhu@college.edu,IT,140,MTech
STU09003,Vivaan Din,vivaan.din@college.edu,Aeronautical_Engineering,156,BTech
STU09004,Zashil Parmer,zashil.parmer@college.edu,Cyber_Security,153,BTech
STU09005,Jason Shanker,jason.shanker@college.edu,Civil_Engineering,266,BTech
STU09006,Hredhaan Ramachandran,hredhaan.ramachandran@college.edu,Cyber_Security,150,MTech
STU09007,Sarthak Sarraf,sarthak.sarraf@college.edu,Cyber_Security,138,BTech
STU09008,Chasmum Bhatt,chasmum.bhatt@college.edu,IT,136,BTech
STU09009,Lajita Sahni,lajita.sahni@college.edu,Cyber_Security,130,BTech
STU09010,Vedant Singhal,vedant.singhal@college.edu,AI_ML,150,BTech
STU09011,Naksh Kapadia,naksh.kapadia@college.edu,IT,149,MTech
STU09012,Wridesh Chander,wridesh.chander@college.edu,Cyber_Security,41,BTech
STU09013,Nicholas Pandit,nicholas.pandit@college.edu,Aeronautical_Engineering,160,MTech
STU09014,Tarak Purohit,tarak.purohit@college.edu,Data_Science,120,BTech
STU09015,Dayamai Agarwal,dayamai.agarwal@college.edu,Computer_Science,134,MTech
STU09016,Rudra Kuruvilla,rudra.kuruvilla@college.edu,Aeronautical_Engineering,41,BTech
STU09017,Ethan Deshpande,ethan.deshpande@college.edu,Civil_Engineering,161,BTech
STU09018,Anirudh Samra,anirudh.samra@college.edu,Mechanical,299,BTech
STU09019,Udyati Banik,udyati.banik@college.edu,Civil_Engineering,282,MTech
STU09020,Niharika Gala,niharika.gala@college.edu,Aeronautical_Engineering,71,BTech
STU09021,Manan Narang,manan.narang@college.edu,Electronics,294,BTech
STU09022,Barkha Sharaf,barkha.sharaf@college.edu,AI_ML,139,BTech
STU09023,Dayamai Dhaliwal,dayamai.dhaliwal@college.edu,Cyber_Security,113,BTech
STU09024,Chanakya Shanker,chanakya.shanker@college.edu,Computer_Science,122,BTech
STU09025,Yashoda Rau,yashoda.rau@college.edu,Civil_Engineering,34,BTech
STU09026,Chakrika Mistry,chakrika.mistry@college.edu,IT,129,BTech
STU09027,Ekalinga Andra,ekalinga.andra@college.edu,Aeronautical_Engineering,160,MTech
STU09028,Damini Bumb,damini.bumb@college.edu,Mechanical,246,BTech
STU09029,Chaaya Hans,chaaya.hans@college.edu,Mechanical,188,MTech
STU09030,Tanveer Balakrishnan,tanveer.balakrishnan@college.edu,IT,110,BTech
STU09031,Gunbir Andra,gunbir.andra@college.edu,Civil_Engineering,100,BTech
STU09032,Nathaniel Kota,nathaniel.kota@college.edu,Civil_Engineering,196,MTech
STU09033,Qarin Ghose,qarin.ghose@college.edu,Mechanical,116,BTech
STU09034,Ira Mani,ira.mani@college.edu,Data_Science,54,MTech
STU09035,Tanvi Sahni,tanvi.sahni@college.edu,IT,105,BTech
STU09036,Warinder Contractor,warinder.contractor@college.edu,Aeronautical_Engineering,242,BTech
STU09037,Yatin Varma,yatin.varma@college.edu,Computer_Science,208,BTech
STU09038,Wridesh Yogi,wridesh.yogi@college.edu,Mechanical,142,MTech
STU09039,Prisha Sankar,prisha.sankar@college.edu,Aeronautical_Engineering,262,BTech
STU09040,Joshua Deol,joshua.deol@college.edu,Data_Science,169,MTech
STU09041,Vihaan Chauhan,vihaan.chauhan@college.edu,Cyber_Security,147,BTech
STU09042,Krishna Chaudhary,krishna.chaudhary@college.edu,Aeronautical_Engineering,49,BTech
STU09043,Amaira Sura,amaira.sura@college.edu,Cyber_Security,174,BTech
STU09044,Pahal Kara,pahal.kara@college.edu,Electronics,131,BTech
STU09045,Teerth Krish,teerth.krish@college.edu,Electronics,85,MTech
STU09046,Leela Tank,leela.tank@college.edu,Cyber_Security,114,MTech
STU09047,Manthan Dewan,manthan.dewan@college.edu,Data_Science,36,BTech
STU09048,Yashica Sagar,yashica.sagar@college.edu,Aeronautical_Engineering,252,BTech
STU09049,Netra Patil,netra.patil@college.edu,AI_ML,132,MTech
STU09050,Rishi Sachdev,rishi.sachdev@college.edu,Aeronautical_Engineering,70,MTech
STU09051,Maya Kumar,maya.kumar@college.edu,Civil_Engineering,166,MTech
STU09052,Manbir Grewal,manbir.grewal@college.edu,Cyber_Security,38,BTech
STU09053,Yashica Chauhan,yashica.chauhan@college.edu,Electronics,224,BTech
STU09054,Vihaan Tiwari,vihaan.tiwari@college.edu,Aeronautical_Engineering,71,BTech
STU09055,Caleb Borde,caleb.borde@college.edu,Computer_Science,49,BTech
STU09056,Yashodhara Desai,yashodhara.desai@college.edu,IT,276,BTech
STU09057,Hitesh Munshi,hitesh.munshi@college.edu,AI_ML,101,BTech
STU09058,Faraj Bassi,faraj.bassi@college.edu,Cyber_Security,164,BTech
STU09059,Nathan Tank,nathan.tank@college.edu,Data_Science,278,BTech
STU09060,Arjun Nori,arjun.nori@college.edu,Data_Science,240,BTech
STU09061,Girish Chad,girish.chad@college.edu,Electronics,128,BTech
STU09062,Lajita Zacharia,lajita.zacharia@college.edu,Computer_Science,95,BTech
STU09063,Rachit Vaidya,rachit.vaidya@college.edu,Cyber_Security,99,BTech
STU09064,Lohit Toor,lohit.toor@college.edu,Computer_Science,74,BTech
STU09065,Bachittar Sidhu,bachittar.sidhu@college.edu,Cyber_Security,149,BTech
STU09066,Gabriel Sarkar,gabriel.sarkar@college.edu,AI_ML,92,BTech
STU09067,Ekanta Karnik,ekanta.karnik@college.edu,AI_ML,90,MTech
STU09068,Yutika Das,yutika.das@college.edu,AI_ML,281,MTech
STU09069,Om Minhas,om.minhas@college.edu,Electronics,132,BTech
STU09070,Balvan Char,balvan.char@college.edu,Data_Science,90,MTech
STU09071,Kala Narula,kala.narula@college.edu,Data_Science,192,BTech
STU09072,Ethan Sanghvi,ethan.sanghvi@college.edu,Cyber_Security,209,BTech
STU09073,Agastya Balakrishnan,agastya.balakrishnan@college.edu,Aeronautical_Engineering,37,BTech
STU09074,Gautam Guha,gautam.guha@college.edu,IT,275,BTech
STU09075,Chatura Mallick,chatura.mallick@college.edu,IT,239,BTech
STU09076,Aarush Biswas,aarush.biswas@college.edu,Computer_Science,113,BTech
STU09077,Imaran Narain,imaran.narain@college.edu,Aeronautical_Engineering,168,BTech
STU09078,Shivansh Joshi,shivansh.joshi@college.edu,Aeronautical_Engineering,160,BTech
STU09079,Wyatt Mutti,wyatt.mutti@college.edu,Mechanical,144,BTech
STU09080,Jonathan Sibal,jonathan.sibal@college.edu,Computer_Science,66,BTech
STU09081,Baghyawati Cheema,baghyawati.cheema@college.edu,AI_ML,273,MTech
STU09082,Joshua Gaba,joshua.gaba@college.edu,Electronics,167,BTech
STU09083,Watika Bal,watika.bal@college.edu,Aeronautical_Engineering,207,BTech
STU09084,Oviya Chana,oviya.chana@college.edu,Electronics,148,BTech
STU09085,Bhavani Ramanathan,bhavani.ramanathan@college.edu,Civil_Engineering,261,BTech
STU09086,Divya Sandhu,divya.sandhu@college.edu,IT,166,BTech
STU09087,Avi Mander,avi.mander@college.edu,Electronics,89,BTech
STU09088,Vasatika Mahajan,vasatika.mahajan@college.edu,Aeronautical_Engineering,154,BTech
STU09089,Radha Dutta,radha.dutta@college.edu,AI_ML,53,MTech
STU09090,Ayaan Subramaniam,ayaan.subramaniam@college.edu,Mechanical,269,MTech
STU09091,Ekaja Kanda,ekaja.kanda@college.edu,Civil_Engineering,279,BTech
STU09092,Maanav Mutti,maanav.mutti@college.edu,Data_Science,84,BTech
STU09093,Hamsini Sahota,hamsini.sahota@college.edu,Aeronautical_Engineering,47,BTech
STU09094,Upasna Chaudhary,upasna.chaudhary@college.edu,Cyber_Security,165,MTech
STU09095,Anmol Sane,anmol.sane@college.edu,Mechanical,178,BTech
STU09096,George Garg,george.garg@college.edu,Data_Science,86,MTech
STU09097,Garima Varghese,garima.varghese@college.edu,Civil_Engineering,125,BTech
STU09098,Darika Srivastava,darika.srivastava@college.edu,Civil_Engineering,89,BTech
STU09099,Aayush Kashyap,aayush.kashyap@college.edu,Data_Science,275,BTech
STU09100,Nihal Kaul,nihal.kaul@college.edu,Civil_Engineering,177,BTech
STU09101,Meghana Raman,meghana.raman@college.edu,AI_ML,159,BTech
STU09102,Joshua Tank,joshua.tank@college.edu,Data_Science,119,BTech
STU09103,Siddharth Kakar,siddharth.kakar@college.edu,AI_ML,286,BTech
STU09104,Praneel Sankaran,praneel.sankaran@college.edu,Aeronautical_Engineering,167,BTech
STU09105,Aarush Khare,aarush.khare@college.edu,Civil_Engineering,30,BTech
STU09106,Saumya Saxena,saumya.saxena@college.edu,Mechanical,125,BTech
STU09107,Eiravati Manne,eiravati.manne@college.edu,Computer_Science,117,MTech
STU09108,Balveer Murty,balveer.murty@college.edu,Electronics,169,BTech
STU09109,Ojasvi Nair,ojasvi.nair@college.edu,Mechanical,156,MTech
STU09110,Vyanjana Chakraborty,vyanjana.chakraborty@college.edu,Data_Science,128,BTech
STU09111,Aashi Vyas,aashi.vyas@college.edu,Data_Science,206,BTech
STU09112,Ikbal Pal,ikbal.pal@college.edu,Civil_Engineering,229,BTech
STU09113,Radhika Nayar,radhika.nayar@college.edu,Civil_Engineering,83,BTech
STU09114,Hardik Palla,hardik.palla@college.edu,AI_ML,130,BTech
STU09115,Abhiram Prashad,abhiram.prashad@college.edu,Civil_Engineering,115,BTech
STU09116,Maanav Bains,maanav.bains@college.edu,IT,73,BTech
STU09117,Chatresh Kothari,chatresh.kothari@college.edu,IT,33,BTech
STU09118,Falak Bains,falak.bains@college.edu,Mechanical,162,MTech
STU09119,Varenya Mishra,varenya.mishra@college.edu,Computer_Science,245,BTech
STU09120,Mahika Subramanian,mahika.subramanian@college.edu,Data_Science,52,BTech
STU09121,Yuvraj Kalla,yuvraj.kalla@college.edu,Computer_Science,100,MTech
STU09122,Aarini Sama,aarini.sama@college.edu,AI_ML,120,MTech
STU09123,Balvan Nair,balvan.nair@college.edu,AI_ML,165,BTech
STU09124,Nisha Bhakta,nisha.bhakta@college.edu,AI_ML,106,MTech
STU09125,Yashica Khare,yashica.khare@college.edu,Computer_Science,118,MTech
STU09126,Sanaya Hayer,sanaya.hayer@college.edu,Computer_Science,172,BTech
STU09127,Samaksh Venkataraman,samaksh.venkataraman@college.edu,Mechanical,207,BTech
STU09128,Dominic Borah,dominic.borah@college.edu,Cyber_Security,153,BTech
STU09129,Shivani Sachdeva,shivani.sachdeva@college.edu,Cyber_Security,142,BTech
STU09130,Kamya Reddy,kamya.reddy@college.edu,Cyber_Security,145,BTech
STU09131,Ikshita Singhal,ikshita.singhal@college.edu,IT,96,BTech
STU09132,Janani Sama,janani.sama@college.edu,Electronics,166,BTech
STU09133,Falguni Prashad,falguni.prashad@college.edu,Computer_Science,153,BTech
STU09134,Vinaya Sankar,vinaya.sankar@college.edu,Data_Science,99,BTech
STU09135,Dalbir Kale,dalbir.kale@college.edu,Computer_Science,54,BTech
STU09136,Azaan Dixit,azaan.dixit@college.edu,Cyber_Security,182,MTech
STU09137,Meghana Sahota,meghana.sahota@college.edu,Aeronautical_Engineering,120,BTech
STU09138,Yauvani Parekh,yauvani.parekh@college.edu,Civil_Engineering,32,BTech
STU09139,Wazir Sandal,wazir.sandal@college.edu,Cyber_Security,174,BTech
STU09140,Naveen Choudhury,naveen.choudhury@college.edu,IT,144,BTech
STU09141,Aarav Contractor,aarav.contractor@college.edu,Electronics,165,BTech
STU09142,Ria Narula,ria.narula@college.edu,Civil_Engineering,156,BTech
STU09143,Krishna Varkey,krishna.varkey@college.edu,Electronics,95,BTech
STU09144,Ojas Dua,ojas.dua@college.edu,Civil_Engineering,66,BTech
STU09145,Mugdha Choudhury,mugdha.choudhury@college.edu,Cyber_Security,46,MTech
STU09146,Gaurika Natt,gaurika.natt@college.edu,Aeronautical_Engineering,50,BTech
STU09147,Timothy Agarwal,timothy.agarwal@college.edu,Electronics,71,MTech
STU09148,Sneha Barad,sneha.barad@college.edu,AI_ML,219,BTech
STU09149,Amol Dugar,amol.dugar@college.edu,Cyber_Security,33,BTech
STU09150,Owen Bava,owen.bava@college.edu,Cyber_Security,127,BTech
STU09151,Triveni Butala,triveni.butala@college.edu,Civil_Engineering,49,BTech
STU09152,Ucchal Venkataraman,ucchal.venkataraman@college.edu,Electronics,77,BTech
STU09153,Vedika Goda,vedika.goda@college.edu,Civil_Engineering,230,MTech
STU09154,Tanmayi Walla,tanmayi.walla@college.edu,IT,96,BTech
STU09155,Oviya Bhatti,oviya.bhatti@college.edu,Civil_Engineering,157,BTech
STU09156,Rohan Nigam,rohan.nigam@college.edu,Aeronautical_Engineering,157,BTech
STU09157,Harini Rama,harini.rama@college.edu,Cyber_Security,137,BTech
STU09158,Jackson Atwal,jackson.atwal@college.edu,IT,94,MTech
STU09159,Zaid Pingle,zaid.pingle@college.edu,Aeronautical_Engineering,193,BTech
STU09160,Vanya Randhawa,vanya.randhawa@college.edu,Aeronautical_Engineering,49,BTech
STU09161,Ansh Som,ansh.som@college.edu,AI_ML,103,BTech
STU09162,Rishi Parekh,rishi.parekh@college.edu,Cyber_Security,275,BTech
STU09163,Ayushman Sheth,ayushman.sheth@college.edu,Mechanical,274,BTech
STU09164,David Ratti,david.ratti@college.edu,AI_ML,150,MTech
STU09165,Sachi Dhingra,sachi.dhingra@college.edu,Mechanical,77,MTech
STU09166,Atharv Lala,atharv.lala@college.edu,Data_Science,50,BTech
STU09167,Sai Gulati,sai.gulati@college.edu,IT,93,MTech
STU09168,Tara Lad,tara.lad@college.edu,Computer_Science,95,MTech
STU09169,Pushti Bains,pushti.bains@college.edu,Electronics,154,BTech
STU09170,Nicholas Chada,nicholas.chada@college.edu,Mechanical,170,BTech
STU09171,Advaith Dey,advaith.dey@college.edu,Cyber_Security,30,BTech
STU09172,Fariq Sahni,fariq.sahni@college.edu,Civil_Engineering,128,BTech
STU09173,Krishna Walia,krishna.walia@college.edu,Electronics,160,MTech
STU09174,Ansh Basu,ansh.basu@college.edu,IT,151,BTech
STU09175,Divya Shere,divya.shere@college.edu,Mechanical,37,BTech
STU09176,Vasana Korpal,vasana.korpal@college.edu,Cyber_Security,178,BTech
STU09177,Wahab Rana,wahab.rana@college.edu,Mechanical,47,BTech
STU09178,Rachana Chanda,rachana.chanda@college.edu,Data_Science,42,BTech
STU09179,Inaya Kant,inaya.kant@college.edu,Civil_Engineering,196,BTech
STU09180,Shivansh Ben,shivansh.ben@college.edu,Mechanical,70,BTech
STU09181,Gunbir Krishnamurthy,gunbir.krishnamurthy@college.edu,Cyber_Security,258,BTech
STU09182,Dakshesh Ganguly,dakshesh.ganguly@college.edu,Mechanical,160,MTech
STU09183,Zaid Borde,zaid.borde@college.edu,Computer_Science,140,BTech
STU09184,Dakshesh Shetty,dakshesh.shetty@college.edu,AI_ML,34,BTech
STU09185,Lopa Maharaj,lopa.maharaj@college.edu,Computer_Science,85,BTech
STU09186,Thomas Rege,thomas.rege@college.edu,Cyber_Security,72,BTech
STU09187,Advik Swaminathan,advik.swaminathan@college.edu,Mechanical,111,BTech
STU09188,Ekansh Agarwal,ekansh.agarwal@college.edu,AI_ML,141,MTech
STU09189,Hiral Goel,hiral.goel@college.edu,Cyber_Security,263,BTech
STU09190,Dakshesh Sawhney,dakshesh.sawhney@college.edu,Mechanical,33,BTech
STU09191,Pallavi Seshadri,pallavi.seshadri@college.edu,Electronics,154,BTech
STU09192,Kavya Nair,kavya.nair@college.edu,Computer_Science,98,BTech
STU09193,Darpan Parmer,darpan.parmer@college.edu,Civil_Engineering,35,MTech
STU09194,Vamakshi Som,vamakshi.som@college.edu,Electronics,60,BTech
STU09195,Wyatt Deol,wyatt.deol@college.edu,IT,104,BTech
STU09196,Faris Sha,faris.sha@college.edu,Civil_Engineering,139,BTech
STU09197,Unni Merchant,unni.merchant@college.edu,Mechanical,144,BTech
STU09198,Mohammed Mander,mohammed.mander@college.edu,Cyber_Security,53,MTech
STU09199,Faqid Raja,faqid.raja@college.edu,Civil_Engineering,146,BTech
STU09200,Krishna Wagle,krishna.wagle@college.edu,Aeronautical_Engineering,244,BTech
STU09201,Xalak Rau,xalak.rau@college.edu,Aeronautical_Engineering,151,BTech
STU09202,Ekaraj Merchant,ekaraj.merchant@college.edu,Mechanical,268,BTech
STU09203,Pallavi Chand,pallavi.chand@college.edu,Cyber_Security,231,BTech
STU09204,Rachita Chana,rachita.chana@college.edu,IT,152,BTech
STU09205,Bhavna Rao,bhavna.rao@college.edu,Computer_Science,265,BTech
STU09206,Ekanta Ratti,ekanta.ratti@college.edu,Civil_Engineering,153,BTech
STU09207,Mitesh Krishna,mitesh.krishna@college.edu,Aeronautical_Engineering,141,MTech
STU09208,Raghav Rau,raghav.rau@college.edu,IT,129,BTech
STU09209,Mason Raj,mason.raj@college.edu,Computer_Science,60,MTech
STU09210,Robert Iyengar,robert.iyengar@college.edu,Computer_Science,48,BTech
STU09211,Yug More,yug.more@college.edu,AI_ML,266,BTech
STU09212,Dev Setty,dev.setty@college.edu,Computer_Science,176,MTech
STU09213,Ekantika Kaur,ekantika.kaur@college.edu,Cyber_Security,40,BTech
STU09214,Jagdish Banik,jagdish.banik@college.edu,Mechanical,81,BTech
STU09215,Quincy Shukla,quincy.shukla@college.edu,Civil_Engineering,101,BTech
STU09216,Anvi Ranganathan,anvi.ranganathan@college.edu,Aeronautical_Engineering,128,BTech
STU09217,Qasim Sodhi,qasim.sodhi@college.edu,AI_ML,161,MTech
STU09218,Jack Sridhar,jack.sridhar@college.edu,Computer_Science,99,BTech
STU09219,Benjamin Buch,benjamin.buch@college.edu,Electronics,33,MTech
STU09220,Ayush Biswas,ayush.biswas@college.edu,Cyber_Security,169,BTech
